school_id,school_name,district_id,district_name,year,date_submitted,subject_changed,avg_math_score,avg_income_2005,avg_income_2015
4,School_4,12,District_12,2003,,none,67.48265753325295,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2004,,none,64.5132124765997,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2005,,none,63.0829136075693,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2006,,none,65.11498193371304,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2007,,none,72.27489846785123,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2008,,none,62.67693031848202,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2009,,none,64.08145802270218,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2010,,none,66.55101199514121,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2011,,none,65.51787772048866,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2012,,none,65.36651842421388,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2013,,none,69.81637021167803,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2014,1401580800000000000,math,67.15258784123654,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2015,,none,65.73836712026583,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2016,,none,66.17074309928161,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2017,,none,64.15745484552502,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2018,,none,62.88562273806238,56274.16197143795,58490.06422577697
4,School_4,12,District_12,2019,,none,66.3055635241811,56274.16197143795,58490.06422577697
5,School_5,7,District_7,2000,,none,77.70809676616466,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2001,,none,74.8899294046419,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2002,,none,74.26090878837017,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2003,,none,74.2462244860078,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2004,,none,73.56392814277197,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2005,,none,76.44772825468885,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2006,,none,73.06987906682312,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2007,1180656000000000000,math,74.05063429330721,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2008,,none,70.91745576317776,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2009,,none,74.23878164289496,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2010,,none,76.20214854076745,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2011,,none,74.55573411765073,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2012,,none,73.44602604386556,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2013,,none,74.9976462075308,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2014,,none,74.4531883021961,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2015,,none,75.73314456171538,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2016,,none,76.73377138928039,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2017,,none,72.17198335726086,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2018,,none,69.40157048712005,72633.70252405913,67742.23699513465
5,School_5,7,District_7,2019,,none,73.37769001716595,72633.70252405913,67742.23699513465
6,School_6,12,District_12,2000,,none,70.31985352315476,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2001,,none,74.02245283078392,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2002,,none,70.9098688669407,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2003,,none,68.60697918050701,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2004,,none,71.21013356001954,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2005,,none,69.3745878067172,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2006,,none,75.53885189565659,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2007,,none,73.30182036653103,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2008,1212278400000000000,math,75.24789794500937,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2009,,none,73.43058952744461,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2010,,none,74.03887877619175,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2011,,none,74.62522050777305,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2012,,none,71.27904573898572,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2013,,none,69.51861319165151,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2014,,none,70.66466898313958,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2015,,none,72.26803721015625,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2016,,none,67.22985249471351,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2017,,none,74.64398822422257,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2018,,none,68.56504201726905,56274.16197143795,58490.06422577697
6,School_6,12,District_12,2019,,none,73.55672310929317,56274.16197143795,58490.06422577697
7,School_7,13,District_13,2000,,none,68.23641191665729,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2001,,none,69.14290414436766,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2002,,none,67.62871401248806,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2003,,none,69.00696645085448,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2004,,none,67.6287984468326,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2005,1117584000000000000,math,69.52892362374811,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2006,,none,66.77808083234574,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2007,,none,71.62421340957,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2008,,none,69.3063723292623,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2009,,none,68.99154722033306,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2010,,none,66.82142991900443,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2011,,none,68.10285682788974,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2012,,none,66.5980950797225,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2013,,none,67.59022643756943,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2014,,none,66.15430871594637,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2015,,none,71.75084175947345,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2016,,none,67.05874131404515,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2017,,none,66.82239584933211,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2018,,none,65.92133294406317,61935.698172528275,73756.98018345672
7,School_7,13,District_13,2019,,none,67.03014257190492,61935.698172528275,73756.98018345672
8,School_8,8,District_8,2000,,none,74.33667548909919,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2001,,none,75.22750323866336,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2002,,none,74.03581792583478,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2003,,none,72.12524032617449,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2004,,none,72.29731265659728,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2005,,none,76.6857816825566,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2006,,none,75.08088484591472,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2007,,none,76.62424882673685,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2008,,none,76.88701267306976,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2009,,none,75.62862226853521,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2010,,none,72.8630008092101,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2011,,none,75.70563218455094,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2012,,none,78.12565563993522,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2013,1370044800000000000,math,77.32263020341813,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2014,,none,76.00769284680648,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2015,,none,75.29890643369536,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2016,,none,78.07121793732425,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2017,,none,73.97089015824298,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2018,,none,77.63352608824549,66139.47783322327,70675.28204687923
8,School_8,8,District_8,2019,,none,74.57644108749012,66139.47783322327,70675.28204687923
9,School_9,15,District_15,2000,,none,72.88169702545952,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2001,,none,74.489709078561,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2002,,none,74.95490276848953,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2003,,none,78.09304814549336,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2004,,none,74.90906409021193,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2005,,none,74.65654505617327,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2006,1149120000000000000,math,81.49623807677679,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2007,,none,75.47209682089758,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2008,,none,72.98143857213861,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2009,,none,76.98192970309088,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2010,,none,72.7907513936158,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2011,,none,72.97149437580708,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2012,,none,72.57294753369868,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2013,,none,72.39749887591859,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2014,,none,74.93633552215415,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2015,,none,73.75418460338742,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2016,,none,67.3136505052014,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2017,,none,73.73346280857548,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2018,,none,73.23416442086324,46200.65733989574,67083.06250206723
9,School_9,15,District_15,2019,,none,76.05563966107222,46200.65733989574,67083.06250206723
10,School_10,3,District_3,2000,,none,77.81645206370659,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2001,,none,84.0214848690491,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2002,,none,81.7365564441678,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2003,,none,78.16314850460776,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2004,,none,81.24221544429348,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2005,,none,79.99339271200921,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2006,,none,79.40990087958781,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2007,,none,80.54827379784217,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2008,,none,79.0511110351483,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2009,,none,79.42367159878228,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2010,1275350400000000000,math,82.93671632792744,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2011,,none,83.0478747701183,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2012,,none,79.44535923106666,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2013,,none,78.03537595668301,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2014,,none,74.88450757643935,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2015,,none,82.8655762305546,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2016,,none,78.4164858614834,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2017,,none,80.01258786678986,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2018,,none,82.7547837604813,65181.50830480554,73142.47332595274
10,School_10,3,District_3,2019,,none,79.3981739284883,65181.50830480554,73142.47332595274
11,School_11,14,District_14,2000,,none,72.44512983018048,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2001,,none,75.67381630902292,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2002,,none,73.75594448906327,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2003,,none,74.00668156338223,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2004,,none,69.7881486129919,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2005,,none,75.2463007684206,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2006,,none,73.58564648991872,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2007,1180656000000000000,math,74.30467299439417,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2008,,none,73.80465857716197,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2009,,none,68.70941900611193,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2010,,none,77.51842075896143,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2011,,none,70.63076075397191,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2012,,none,76.0580558853723,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2013,,none,71.20855925769813,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2014,,none,73.95492177587687,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2015,,none,71.01021384071643,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2016,,none,74.82870079773107,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2017,,none,72.36383287012093,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2018,,none,73.77002944635085,44693.758042737616,63993.61310081195
11,School_11,14,District_14,2019,,none,72.86459911709342,44693.758042737616,63993.61310081195
12,School_12,1,District_1,2000,,none,66.44616825622316,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2001,,none,70.18571154857155,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2002,,none,68.17102285785897,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2003,,none,71.2681234152057,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2004,,none,68.70577821288911,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2005,,none,69.02397001113381,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2006,,none,72.54335075793634,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2007,,none,73.94077141820637,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2008,,none,70.74956574061464,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2009,,none,68.60321763434371,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2010,,none,68.42817517247818,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2011,,none,67.54014385855331,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2012,,none,67.92702146208336,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2013,,none,68.63027834218254,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2014,,none,73.10600376318027,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2015,,none,68.78305448748343,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2016,,none,66.72539182079427,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2017,,none,69.26082836344123,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2018,,none,69.5337546807126,63973.713224089865,64377.12470759027
12,School_12,1,District_1,2019,,none,69.24876874889138,63973.713224089865,64377.12470759027
13,School_13,4,District_4,2000,,none,70.88442777163279,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2001,,none,69.42305634918043,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2002,,none,70.82250031075702,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2003,,none,67.72435861834694,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2004,,none,72.84650420275281,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2005,,none,69.79000490314954,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2006,,none,70.08548326727644,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2007,,none,67.71602153883576,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2008,,none,70.22869930899516,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2009,,none,70.58717543980298,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2010,1275350400000000000,math,70.0086876863687,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2011,,none,65.96686214968706,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2012,,none,69.8723773736813,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2013,,none,68.3075056795513,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2014,,none,69.80488826473382,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2015,,none,66.70297318466613,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2016,,none,66.16403349769702,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2017,,none,69.69842425246452,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2018,,none,68.58547780454866,72184.2388512642,60919.75924478789
13,School_13,4,District_4,2019,,none,65.063646284162,72184.2388512642,60919.75924478789
14,School_14,2,District_2,2000,,none,63.01334665871021,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2001,,none,57.711834886127235,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2002,,none,65.47379892671562,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2003,,none,59.0791155647176,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2004,,none,61.13027015874675,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2005,,none,63.62104704326912,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2006,,none,63.2860168781524,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2007,,none,64.29942183494852,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2008,,none,57.280996544734045,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2009,,none,58.05541802748026,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2010,,none,60.77914357068281,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2011,,none,62.00664389829018,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2012,1338508800000000000,math,64.61507883790544,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2013,,none,57.05116095106797,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2014,,none,61.32030534042435,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2015,,none,59.938646246026686,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2016,,none,59.91467110458302,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2017,,none,55.771248186873635,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2018,,none,61.92211743145138,58893.885590630525,59871.68879665576
14,School_14,2,District_2,2019,,none,60.61755714306567,58893.885590630525,59871.68879665576
15,School_15,8,District_8,2000,,none,74.34362433069434,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2001,,none,70.60427992435406,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2002,,none,71.88597547845445,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2003,,none,72.41693156962694,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2004,,none,67.26097210009402,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2005,,none,75.98669511061959,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2006,,none,69.89171044157118,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2007,,none,71.74242842170138,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2008,,none,72.03445923131471,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2009,,none,69.1237269614358,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2010,,none,74.44725588031162,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2011,,none,71.28520575612528,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2012,,none,70.32634994360174,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2013,1370044800000000000,math,73.42581953341325,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2014,,none,72.28179961463445,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2015,,none,70.7748915470358,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2016,,none,72.51715503818289,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2017,,none,67.38355093948093,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2018,,none,69.25735523776343,66139.47783322327,70675.28204687923
15,School_15,8,District_8,2019,,none,66.47569458779778,66139.47783322327,70675.28204687923
16,School_16,4,District_4,2000,,none,73.91544161442366,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2001,,none,73.88940955610764,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2002,,none,71.17465743580374,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2003,,none,67.89618915891171,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2004,,none,74.70118184517442,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2005,,none,68.71259634447435,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2006,1149120000000000000,math,72.44620145882207,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2007,,none,70.2404921121992,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2008,,none,70.82445718477571,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2009,,none,71.2090305041464,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2010,,none,71.28934857568667,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2011,,none,69.63237713002995,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2012,,none,71.2576272042512,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2013,,none,69.54300998174641,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2014,,none,71.08003217448221,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2015,,none,70.91600885639932,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2016,,none,71.44711988233401,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2017,,none,71.1973586987797,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2018,,none,69.03656055091517,72184.2388512642,60919.75924478789
16,School_16,4,District_4,2019,,none,70.83884564385579,72184.2388512642,60919.75924478789
17,School_17,2,District_2,2000,,none,64.65642914825585,58893.885590630525,59871.68879665576
17,School_17,2,District_2,2001,,none,60.767380894528664,58893.885590630525,59871.68879665576
17,School_17,2,District_2,2002,,none,62.801540957964015,58893.885590630525,59871.68879665576
17,School_17,2,District_2,2003,,none,64.56585745486274,58893.885590630525,59871.68879665576
17,School_17,2,District_2,2004,,none,66.76821466188532,58893.885590630525,59871.68879665576
17,School_17,2,District_2,2005,,none,64.99943004468355,58893.885590630525,59871.68879665576
17,School_17,2,District_2,2006,,none,66.89438564638127,58893.885590630525,59871.68879665576
17,School_17,2,District_2,2007,,none,62.552882892072176,58893.885590630525,59871.68879665576
